restaurant_id,name,price,phone,website,address,add_name,add_num
121,Subway,15.27,+1 773-252-6828,http://www.sushiparachicago.com/,"1633 N Milwaukee Ave, Chicago, IL 60647-5411",N MILWAUKEE AVE,1633
205,Lou Malnati's Pizzeria,35.16,+1 773-360-8332,http://www.thecrabpad.com,"2529 N Milwaukee Ave, Chicago, IL 60647-2629",N MILWAUKEE AVE,2529
122,TK's on Wells,45.45,+1 773-235-9464,http://www.wingstop.com/,"1637 N Milwaukee Ave, Chicago, IL 60647-5411",N MILWAUKEE AVE,1637
50,The Cousins,48.77,+1 312-600-9094,https://restaurants.subway.com/united-states/il/chicago/780-n-milwaukee-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=26036&utm_campaign=evergreen-2020&y_source=1_MTQ5MDYwMDItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"780 N Milwaukee Ave, Chicago, IL 60622",N MILWAUKEE AVE,780
90,K-Kitchen,16.12,+1 773-687-9933,https://www.facebook.com/GorillaSushiWP/,"1238 N Milwaukee Ave, Chicago, IL 60622-9142",N MILWAUKEE AVE,1238
241,Usmania Restaurant,29.2,+1 773-360-7536,https://www.facebook.com/LaCeliaChicago/,"2890 N Milwaukee Ave, Chicago, IL 60618-7413",N MILWAUKEE AVE,2890
293,Umami Sushi,18.68,+1 773-725-6751,https://www.facebook.com/pages/Thai-Aree-House/117665308259262,"3592 N Milwaukee Ave, Chicago, IL 60641-3959",N MILWAUKEE AVE,3592
272,Joy Yee Noodles,36.86,+1 773-685-4777,https://www.greatdragon78.com/index.html,"3269 N Milwaukee Ave, Chicago, IL 60618",N MILWAUKEE AVE,3269
26,La Paris Bakery,22.46,+1 773-360-8288,unknown,"339 N Milwaukee Ave, Chicago, IL 60647",N MILWAUKEE AVE,339
204,Loop Soup,26.79,+1 312-273-1774,unknown,"2529 N Milwaukee Ave, Chicago, IL 60647-2629",N MILWAUKEE AVE,2529
231,Dunkin,37.97,+1 773-698-6640,unknown,"2715 N Milwaukee Ave, Chicago, IL 60647-1336",N MILWAUKEE AVE,2715
234,Mordecai,29.01,+1 773-252-2667,unknown,"2746 N Milwaukee Ave, Chicago, IL 60647-1337",N MILWAUKEE AVE,2746
725,Eto'o Modern Asian Cuisine,35.81,+1 312-205-2200,unknown,"115 N Morgan St, Chicago, IL 60607-2205",N MORGAN ST,115
257,Dunkin',34.99,+1 773-836-1288,http://jasminericechicago.com/,"3103 N Narragansett Ave, Chicago, IL 60634-4920",N NARRAGANSETT AVE,3103
325,Resi's Bierstube,18.1,+1 872-208-5581,http://www.chinachefil.com/,"4042 N Narragansett Ave Dunning Square, Chicago, IL 60634-1586",N NARRAGANSETT AVE,4042
569,Benihana,34.58,+1 773-774-6121,http://modaileys.com,"6070 N Northwest Hwy 6060 Plaza, Chicago, IL 60631-2518",N NORTHWEST WAY,6070
568,Cantonesia Dining and Cocktails,43.56,+1 773-993-0047,https://www.stackerzchicago.com,"5729 North Northwest Highway, Chicago, IL 60646",N NORTHWEST WAY,5729
799,Greek Corner Restaurant Cafe,42.5,+1 847-971-3661,unknown,"678 N Orleans St, Chicago, IL 60654-3916",N ORLEANS ST,678
812,Soul Food to Go,19.65,+1 312-273-5118,unknown,"820 N Orleans St Ste 235, Chicago, IL 60610-3170",N ORLEANS ST,820
825,NiX Restaurant,42.47,+1 312-274-3399,unknown,"944 N Orleans St Ste 1, Chicago, IL 60610-3054",N ORLEANS ST,944
560,Brothers,20.72,+1 312-840-6605,http://www.etarestaurantandbar.com,"455 N Park Dr, Chicago, IL 60611-5886",N PARK DR,455
636,Shokran,23.35,+1 773-283-8700,http://www.bruddersbar.com/,"3600 N Pulaski Rd, Chicago, IL 60641-3016",N PULASKI RD,3600
645,Ferro's,25.85,+1 773-282-1966,http://www.campero.com/,"4830 N Pulaski Rd Suite #120, Chicago, IL 60630-2844",N PULASKI RD,4830
635,Madison Street Cafe,37.35,+1 708-831-4476,http://www.labiznaga52.com/oc/profile,"3552 N Pulaski Rd, Chicago, IL 60641-3946",N PULASKI RD,3552
643,Hilltop,49.62,+1 773-299-7888,http://www.tasteofthaitown.com,"4461 N Pulaski Rd, Chicago, IL 60630-4413",N PULASKI RD,4461
654,Paleteria Las Delicias de Michoacan,15.11,+1 773-478-8802,https://www.chicagobyg.com/,"6355 N Pulaski Rd, Chicago, IL 60646",N PULASKI RD,6355
644,Rosebud Prime,43.24,+1 773-927-8447,unknown,"4749 N Pulaski Rd, Chicago, IL 60630-4312",N PULASKI RD,4749
427,Baker Miller,26.1,+1 773-338-6666,unknown,"6130 N Ravenswood Ave, Chicago, IL 60660-2320",N RAVENSWOOD AVE,6130
617,Just Salad,20.71,+1 312-526-3313,http://brownbagseafood.com/,"150 N Riverside Plaza, Chicago, IL 60606-1598",N RIVERSIDE PL,150
1037,DE Mar's Grill,21.58,+1 773-654-1341,http://www.theredlionlincolnsquare.com,"4749 N Rockwell St, Chicago, IL 60625-2934",N ROCKWELL ST,4749
834,The Picky Vegan,41.62,+1 312-988-7676,http://www.rosebudrestaurants.com/#!restaurants/carmines,"1043 N Rush St, Chicago, IL 60611-1227",N RUSH ST,1043
801,The Hat,33.09,+1 312-944-7100,http://www.silverspoonchicago.com/,"710 N Rush St, Chicago, IL 60611-2504",N RUSH ST,710
543,The Dawson,22.41,+1 312-584-3192,http://tallboytaco.com,"676 N Saint Clair St, Chicago, IL 60611-2927",N SAINT CLAIR ST,676
541,Capriotti's Sandwich Shop,20.87,+1 312-274-4444,http://www.hyatt.com/en-US/hotel/illinois/hyatt-centric-chicago-magnificent-mile/chimm/dining,"633 N Saint Clair St Level 2, Chicago, IL 60611-3234",N SAINT CLAIR ST,633
542,Pizza Time,48.81,+1 312-337-9400,https://www.thecapitalgrille.com/locations/il/chicago/chicago-downtown/8008,"633 N Saint Clair St, Chicago, IL 60611",N SAINT CLAIR ST,633
817,Brisku's Bistro,34.51,+1 312-761-2538,http://hawaiianbros.com/,"831 N Sedgwick St Inside Kitchen United Mix, Chicago, IL 60610-3065",N SEDGWICK ST,831
816,Zip'z Express Fast Food,39.62,+1 312-585-8498,http://www.greenleafchopshop.com/locations/chicago-river-north,"831 N Sedgwick St, Chicago, IL 60610-3065",N SEDGWICK ST,831
815,Taste of Havana,24.94,+1 312-273-5118,unknown,"825 N Sedgwick St, Chicago, IL 60610-3065",N SEDGWICK ST,825
263,Subway,29.34,+1 773-754-7448,http://Figowinebar.com,"3207 N Sheffield Ave, Chicago, IL 60657-2210",N SHEFFIELD AVE,3207
242,Orchestra Hall - The Club,15.09,+1 773-687-9949,http://www.barcocinachicago.com,"2901 N Sheffield Ave, Chicago, IL 60657-5013",N SHEFFIELD AVE,2901
284,Fe Fe Fast Food,17.53,+1 773-248-4400,http://www.darkhorsechicago.com,"3443 N Sheffield Ave, Chicago, IL 60657-1613",N SHEFFIELD AVE,3443
250,Reeses Lounge,15.82,+1 773-360-1950,http://www.tanukisushichicago.com,"3006 N Sheffield Ave, Chicago, IL 60657-7001",N SHEFFIELD AVE,3006
280,Millenium A Steak Cigars Chops,38.74,+1 773-327-7000,http://www.toppers.com/locations/Wrigleyville,"3404 N Sheffield Ave, Chicago, IL 60657-1608",N SHEFFIELD AVE,3404
248,I Cafe,15.85,+1 773-360-8686,https://dmkburgerbar.com/,"2954 N Sheffield Ave, Chicago, IL 60657-5048",N SHEFFIELD AVE,2954
278,Grafton Pub,24.9,+1 773-904-8405,https://www.si-piepizzeria.com/,"3349 N Sheffield Ave, Chicago, IL 60657-0944",N SHEFFIELD AVE,3349
652,M Simpsons,46.8,+1 773-761-3294,http://www.waterfrontcafechicago.com,"6219 N Sheridan Rd, Chicago, IL 60660-1729",N SHERIDAN RD,6219
655,Happy Fish and Chicken,45.92,+1 773-274-6800,https://restaurants.subway.com/united-states/il/chicago/6449-n-sheridan-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3634&utm_campaign=evergreen-2020&y_source=1_MTQ4OTM5NDEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"6449 N Sheridan Rd Granada Center, Chicago, IL 60626",N SHERIDAN RD,6449
619,Big Boss Spicy Fried Chicken,16.34,+1 773-274-5111,https://restaurants.subway.com/united-states/il/chicago/7138-n-sheridan?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=20863&utm_campaign=evergreen-2020&y_source=1_MTQ5MDU5NzItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"7138 N Sheridan, Chicago, IL 60626",N SHERIDAN RD,7138
641,Cousins,39.85,+1 773-728-1188,https://www.facebook.com/Jakespupintheruf/,"4401 N Sheridan Rd, Chicago, IL 60640-5605",N SHERIDAN RD,4401
633,Subway,18.27,+1 312-794-4124,unknown,"2850 N Sheridan Rd, Chicago, IL 60657-6151",N SHERIDAN RD,2850
637,Icon Restaurants,47.26,+1 773-927-8447,unknown,"3913 N Sheridan Rd, Chicago, IL 60613-2925",N SHERIDAN RD,3913
638,Cheers on Demand,18.35,+1 773-296-9709,unknown,"3948 N Sheridan Rd, Chicago, IL 60613-2935",N SHERIDAN RD,3948
648,J C Bbq,19.82,+1 773-728-8692,unknown,"5026 N Sheridan Rd, Chicago, IL 60640-3118",N SHERIDAN RD,5026
658,Wilson Donuts,29.44,+1 773-973-7788,unknown,"6809 N Sheridan Rd, Chicago, IL 60626-3811",N SHERIDAN RD,6809
298,Greenleaf Chopshop,38.8,+1 872-208-5581,http://coalfirechicago.com/,"3707 N Southport Ave Between Waveland Avenue & Grace Street, Chicago, IL 60613-3718",N SOUTHPORT AVE,3707
292,Nepal house - Fine Nepali cuisine,37.21,+1 773-325-0123,http://thebutcherstap.com/,"3553 N Southport Ave, Chicago, IL 60657-6993",N SOUTHPORT AVE,3553
301,Domino's Pizza,45.59,+1 773-857-0119,http://www.froyochicago.com,"3746 N Southport Ave, Chicago, IL 60613-3719",N SOUTHPORT AVE,3746
290,Ann's Diner,46.05,+1 800-560-6392,https://www.facebook.com/SurfsUpResturant/,"3517 N Spaulding Ave, Chicago, IL 60618-5511",N SPAULDING AVE,3517
601,Billy Goat Tavern,40.72,+1 312-642-5140,https://www.thezebralounge.net/,"1220 N State Pkwy, Chicago, IL 60610-8112",N STATE PKWY,1220
809,Brickhouse Tavern,46.41,+1 312-643-1219,http://www.friendssushionstate.com,"804 N State St, Chicago, IL 60610-3319",N STATE ST,804
717,Load a Spud,43.7,+1 312-795-4444,http://www.latinicity.com/pueblo/,"108 N State St 3rd Floor, Chicago, IL 60602-1608",N STATE ST,108
849,Jackson Tavern,28.53,+1 312-932-0639,http://www.tgtea.com,"1160 N State St Il, Chicago, IL 60610-2721",N STATE ST,1160
810,Canton Regio,43.52,+1 312-944-5106,https://restaurants.subway.com/united-states/il/chicago/816-n-state-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24379&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA3NjMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"816 N State St, Chicago, IL 60610",N STATE ST,816
716,Eat N Drink,19.77,+1 312-658-0477,https://stores.godiva.com/us/il/chicago/108-n-state-st.html?cm_mmc=Yext-_-Listings-_-Stores-_-D17YEXT,"108 N State St, Chicago, IL 60602",N STATE ST,108
720,Noyane,28.3,+1 312-781-3733,unknown,"111 N State St, Chicago, IL 60602-1659",N STATE ST,111
722,ROOH Chicago,40.21,+1 312-781-3192,unknown,"111 N State St, Chicago, IL 60602-1659",N STATE ST,111
742,Kanela,43.8,+1 312-995-6560,unknown,"151 N State St, Chicago, IL 60601-3601",N STATE ST,151
804,Leona's Pizzeria,35.25,+1 847-971-3661,unknown,"720 N State St, Chicago, IL 60654-3820",N STATE ST,720
53,Bottom Lounge,45.8,+1 773-649-9644,http://argotea.com,"871 N Wabash Ave, Chicago, IL 60611-2007",N WABASH AVE,871
29,ChurriNaan,43.16,+1 312-828-9120,https://locations.dunkindonuts.com/en/il/chicago/404-n-wabash-ave/340231?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=340231,"404 N Wabash Ave, Chicago, IL 60611",N WABASH AVE,404
15,Maria's Mexican Restaurant,47.77,+1 312-631-3124,https://restaurants.subway.com/united-states/il/chicago/166-n-wabash-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=7659&utm_campaign=evergreen-2020&y_source=1_MTQ5MDA4MzQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"166 N Wabash Ave, Chicago, IL 60601",N WABASH AVE,166
548,Dunkin',42.24,+1 312-827-5600,http://www.lyricopera.org/yourvisit/dine-at-lyric.aspx,"20 N Wacker Dr, Chicago, IL 60606-2806",N WACKER DR,20
551,Pop's Place,36.79,+1 312-332-8822,http://www.sushisaionline.com/,"123 N Wacker Dr, Chicago, IL 60606-1743",N WACKER DR,123
552,Captain Hooks Fish & Chicken,36.72,+1 312-726-3886,unknown,"155 N Wacker Dr, Chicago, IL 60606-1787",N WACKER DR,155
422,Surf's Up,31.2,+1 773-761-0977,unknown,"6034 N Washtenaw Ave, Chicago, IL 60659-3930",N WASHTENAW AVE,6034
792,Subway,37.99,+1 312-643-0449,http://blinddragon.com/chicago/,"613 N Wells St, Chicago, IL 60654-3714",N WELLS ST,613
890,Lincoln Park Pizza,20.92,+1 312-631-3737,http://doghousegrillchicago.com/,"1534 N Wells St, Chicago, IL 60610-1394",N WELLS ST,1534
794,7-Eleven,16.65,+1 312-846-6670,http://dollopcoffee.com,"643 N Wells St, Chicago, IL 60654-3792",N WELLS ST,643
878,Harold's Chicken Shacks,19.05,+1 312-664-5264,http://fireplaceinn.com/,"1448 N Wells St, Chicago, IL 60610-1306",N WELLS ST,1448
889,Steve's Lounge,19.93,+1 312-888-9368,http://lgsbar.com/restaurant/lgs,"1525 N Wells St, Chicago, IL 60610-1307",N WELLS ST,1525
796,Rebel Wings,40.88,+1 312-624-9523,http://limitlesscoffee.com,"675 N Wells St, Chicago, IL 60654-3616",N WELLS ST,675
748,Food Life,36.6,+1 312-578-0305,http://www.7-eleven.com/?yext=36881,"177 N Wells St, Chicago, IL 60606-1817",N WELLS ST,177
798,Domino's Pizza,21.96,+1 312-624-9523,http://www.ediescafebar.com/,"675 N Wells St, Chicago, IL 60654-3616",N WELLS ST,675
891,Chicago Pizza & Oven Grinder,26.11,+1 312-643-0093,http://www.facebook.com/woodieschicago/,"1535 N Wells St, Chicago, IL 60610-1307",N WELLS ST,1535
800,Convenient Food Mart,43.51,+1 312-600-6305,http://www.gtprimerestaurant.com,"707 N Wells St, Chicago, IL 60654-3567",N WELLS ST,707
777,Barcocina,37.46,+1 312-822-0191,http://www.kinziechophouse.com,"400 N Wells St, Chicago, IL 60654-2760",N WELLS ST,400
872,Bangkok Wok,18.2,+1 312-787-3710,http://www.mamamilano.com,"1421 N Wells St, Chicago, IL 60610-2053",N WELLS ST,1421
893,Subway,28.07,+1 312-210-7788,http://www.rootspizza.com/locations/second-city/,"1610 N Wells St, Chicago, IL 60610",N WELLS ST,1610
885,Lifea__S Sweet Inc,23.54,+1 312-266-9355,http://www.topogigiochicago.com/,"1516 N Wells St, Chicago, IL 60610-1308",N WELLS ST,1516
687,White Castle,34.19,+1 312-445-9514,http://www.westminsterhotdog.com/,"11 N Wells St, Chicago, IL 60606-3406",N WELLS ST,11
693,Klay Oven Kitchen,23.02,+1 312-877-5155,http://www.wokstation.co,"39 N Wells St, Chicago, IL 60606-3409",N WELLS ST,39
691,Bacchanalia,40.89,+1 312-251-0945,unknown,"36 N Wells St, Chicago, IL 60606-3410",N WELLS ST,36
452,Trivoli Tavern,34.67,+1 773-856-6050,http://jessemexicangrill.com/,"6950 N Western Ave, Chicago, IL 60645-4718",N WESTERN AVE,6950
168,Fat Fish Bar & Grill,35.78,+1 773-235-8807,http://quesadillalareinadelsur.com/,"2235 N Western Ave, Chicago, IL 60647-3142",N WESTERN AVE,2235
350,Subway,45.08,+1 773-270-9005,http://thebudlong.com,"4619 N Western Ave B, Chicago, IL 60625-2022",N WESTERN AVE,4619
349,Gino's East,34.74,+1 773-654-3610,http://www.bakermillerchicago.com/,"4610 N Western Ave, Chicago, IL 60625-2184",N WESTERN AVE,4610
464,Mama Milano,23.84,+1 773-465-0087,http://www.candlelitechicago.com,"7452 N Western Ave, Chicago, IL 60645-1734",N WESTERN AVE,7452
307,Brown Bag Seafood Co.,17.55,+1 773-442-8001,http://www.facebook.com/BorinquenJibarito,"3811 N Western Ave, Chicago, IL 60618-3740",N WESTERN AVE,3811
103,Two Restaurant & Bar,45.41,+1 773-772-1400,http://www.joeysSHRIMPhouse.com,"1432 N Western Ave, Chicago, IL 60622-8036",N WESTERN AVE,1432
150,Chicago BBQ Chicken,25.96,+1 773-235-5538,http://www.lasasadasrestaurant.com,"2045 N Western Ave, Chicago, IL 60647-4167",N WESTERN AVE,2045
434,Coalfire,31.42,+1 773-856-0407,http://www.simisrestaurant.com,"6310 N Western Ave, Chicago, IL 60659-2010",N WESTERN AVE,6310
79,Starling,41.22,+1 773-698-6263,https://restaurants.subway.com/united-states/il/chicago/1121-n-western-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=7858&utm_campaign=evergreen-2020&y_source=1_MTQ4OTU4ODQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1121 N Western Ave, Chicago, IL 60622",N WESTERN AVE,1121
170,Tropical Smoothie Cafe,46.11,+1 773-698-6925,https://www.chayfratellos.com/,"2241 N Western Ave, Chicago, IL 60647-0527",N WESTERN AVE,2241
300,Sox Side Pizza,27.5,+1 773-463-7770,https://www.pizzapetes.com/,"3737 N Western Ave, Chicago, IL 60618-4705",N WESTERN AVE,3737
60,North Buena Deli,16.44,+1 773-342-2909,unknown,"939 N Western Ave Ste 1, Chicago, IL 60622-4731",N WESTERN AVE,939
108,Bangkok Star Restaurant,38.35,+1 773-486-4195,unknown,"1502 N Western Ave, Chicago, IL 60622-1746",N WESTERN AVE,1502
160,JJ's Fish & Chicken,49.2,+1 773-292-0070,unknown,"2165 N Western Ave, Chicago, IL 60647-4146",N WESTERN AVE,2165
340,El Pecado Mexican Food,41.44,+1 773-654-3133,unknown,"4337 N Western Ave, Chicago, IL 60618-1621",N WESTERN AVE,4337
396,Mo Dailey's Pub & Grille,40.89,+1 773-784-2143,unknown,"5652 N Western Ave, Chicago, IL 60659-5113",N WESTERN AVE,5652
438,Compeche Restaurant,43.18,+1 773-381-3333,unknown,"6411 N Western Ave Between W Devon Avenue and W Arthur Avenue, Chicago, IL 60645-5421",N WESTERN AVE,6411
439,El Palenque,44.47,+1 773-856-0407,unknown,"6426 N Western Ave, Chicago, IL 60645-5197",N WESTERN AVE,6426
498,Rangoli Indian Cuisine,48.93,+1 773-525-5079,unknown,"3541D N Western Ave, Chicago, IL 60618-6025",N WESTERN AVE,3541
32,Burger King,30.51,+1 312-455-1019,http://bigdeliciousplanet.com,"412 N Wolcott Ave, Chicago, IL 60622-6252",N WOLCOTT AVE,412
1077,Best Sub #2,49.89,+1 312-877-5705,https://www.subway.com/en-US?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=22195&utm_campaign=evergreen-2020&y_source=1_MTQ5MDk2OTYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"180 N. Jefferson St., Chicago, IL 60661",N. JEFFERSON ST,180
503,La Cocina De Maria,32.4,+1 773-360-8213,http://www.dearmargaretchi.com,"2965 N. Lincoln Ave., Chicago, IL 60657-4108",N. LINCOLN AVE,2965
509,Lawrence Market,43.19,+1 312-644-1008,https://www.potbelly.com/locations/illinois/michigan-ave-north-bridge,"520 N. Michigan Avenue, Chicago, IL 60611",N. MICHIGAN AVE,520
502,Fork & Ladle,17.52,+1 773-825-2800,https://www.welcomebackchicago.com/,"2423 N. Milwaukee Ave., Chicago, IL 60647",N. MILWAUKEE AVE,2423
1088,The Capital Grille,48.85,+1 312-787-5464,unknown,"436 N. New Street, Chicago, IL",N. NEW ST,436
504,Subway,17.52,+1 773-360-7715,https://restaurants.subway.com/united-states/il/chicago/3706-n-southport-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=43368&utm_campaign=evergreen-2020&y_source=1_MTQ4OTY0ODMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"3706 N. Southport Ave., Chicago, IL 60613",N. SOUTHPORT AVE,3706
508,Flukys,27.54,+1 312 588 8030,https://www.trumphotels.com/chicago/dining/fine-dining-chicago,"401 N. Wabash Avenue, Chicago, IL 60611-3583",N. WABASH AVE,401
501,Sushi King 3,34.55,+1 773-360-8478,https://restaurants.subway.com/united-states/il/chicago/1904-n-western-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=58887&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQ3OTQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1904 N. Western Ave., Chicago, IL 60647",N. WESTERN AVE,1904
1100,Hong Kong Delight,24.27,+1 773-944-0575,http://www.blufiftyseven.com,"5701 North Clark Street, Chicago, IL 60660",NORTH CLARK ST,5701
1093,Sunrise Breakfast & Lunch Restaurant,38.82,+1 312-280-8990,http://kingcrabchicago.com/,"1816 North Halsted Street, Chicago, IL 60614",NORTH HALSTED ST,1816
369,Naan on Devon Restaurant,41.25,+1 773-681-0394,https://locations.tropicalsmoothiecafe.com/il/chicago/4874-north-lincoln-ave?y_source=1_MTQ3NDM3NTUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"4874 North Lincoln Ave, Chicago, IL 60625",NORTH LINCOLN AVE,4874
517,The Sandwich Break,26.64,+1 708-669-7625,http://westonscoffee.com/,"4872 North Milwaukee Avenue, Chicago, IL 60630",NORTH MILWAUKEE AVE,4872
1089,Jibaritos Lincoln Park,32.74,+1 773-341-9342,https://www.veggiegrill.com/,"629 North Wells Street, Chicago, IL 60654",NORTH WELLS ST,629
1105,La Pasadita,37.91,+1 312-335-3663,http://foodlifechicago.com,"Water Tower Place, Chicago, IL",NORTH WELLS ST,4324
1109,Little Caesars,38.35,+1 773-686-6180,http://www.facebook.com/pages/Prairie%20Tap/100597083351309/,"O'Hare International Airport Terminal 3, Concourse K, Gate K-4, Chicago, IL 60666",NORTH WELLS ST,2342
1110,Cafe Ballou,38.04,+1 773-383-5443,http://www.puffsofdoom.squarespace.com,"The Streets of Chicago, Chicago, IL 60608",NORTH WELLS ST,9767
1108,Pasta Palazzo,19.14,+1 773-974-2020,https://burgerking.com/store-locator/store/restaurant_88787,"O'hare Ave Departures - Terminal 5 M18, Chicago, IL 60666",NORTH WELLS ST,6456
1106,C & G Restaurant,39.79,+1 312-733-1411,https://www.asweetsgirl.com/,"Chicago Downtown Michigan & Monroe, Chicago, IL 60616",NORTH WELLS ST,5443
1104,BopNgrill,19.93,+1 312-733-1411,https://www.facebook.com/Whadda-Jerk-225975508145056/,"Chicago, IL",NORTH WELLS ST,1223
1107,Pueblito Viejo,26.51,+1 773-686-8000,https://www3.hilton.com/en/hotels/illinois/hilton-chicago-ohare-airport-CHIOHHH/dining/index.html,"Hilton Chicago o'Hare Air Prt O' Hare International Airport, Chicago, IL 60666",NORTH WELLS ST,1321
561,Curry Point,40.15,+1 708-933-7628,http://theshackshrimp.com,"1055 River Oaks Dr, Chicago, IL 60409-5064",RIVER OAKS DR,1055
158,Lake Shore Cafe,18.64,+1 312-808-9538,http://www.chicagohingkee.com,"2140 S Archer Ave, Chicago, IL 60616-1514",S ARCHER AVE,2140
431,Donald's Famous Hot Dogs,36.1,+1 773-585-2767,https://www.facebook.com/pages/Three-Sons-Restaurant/115270005162774,"6200 S Archer Ave, Chicago, IL 60638-2610",S ARCHER AVE,6200
402,Whole Foods Market,24.91,+1 773-284-7555,https://www.facebook.com/Tequila-CJ-Cantina-Grill-1663016913739429/,"5728 S Archer Ave, Chicago, IL 60638-1618",S ARCHER AVE,5728
156,Super Submarine,44.87,+1 312-881-0168,https://www.mccbchicago.com/,"2138 S Archer Ave, Chicago, IL 60616-1514",S ARCHER AVE,2138
146,Pizza4U,46.38,+1 312-225-8282,unknown,"2022 S Archer Ave, Chicago, IL 60616-1589",S ARCHER AVE,2022
157,MrBeast Burger,31.02,+1 312-881-0168,unknown,"2138 S Archer Ave, Chicago, IL 60616-1514",S ARCHER AVE,2138
329,Downtown Entertainment,25.29,+1 773-650-1166,unknown,"4106 S Archer Ave, Chicago, IL 60632-1813",S ARCHER AVE,4106
376,Subway,36.52,+1 773-585-6519,unknown,"5173 S Archer Ave, Chicago, IL 60632-4758",S ARCHER AVE,5173
432,Mr Crab,44.99,+1 773-585-8835,unknown,"6222 S Archer Ave, Chicago, IL 60638-2610",S ARCHER AVE,6222
433,Urban Pantry,20.92,+1 773-863-0944,http://www.chinaexpresstysons.com,"6239 S Ashland Ave, Chicago, IL 60636-2323",S ASHLAND AVE,6239
469,City Press Juice & Bottle North Ave,49.76,+1 773-224-6612,http://www.nicksgyroschicago.com,"7856 S Ashland Ave, Chicago, IL 60620-4252",S ASHLAND AVE,7856
450,Mantu Delight,26.72,+1 773-776-0668,http://www.pizza-4-u.com,"6920 S Ashland Ave, Chicago, IL 60636-3941",S ASHLAND AVE,6920
9,Mayflower Chinese Restaurant,42.76,+1 773-239-4071,https://locations.wendys.com/united-states/il/chicago/8302-s-ashland,"8302 S Ashland, Chicago, IL 60620",S ASHLAND AVE,8302
261,Barrio,42.2,+1 773-901-4900,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"3145 S Ashland Ave, Chicago, IL 60608-6251",S ASHLAND AVE,3145
339,7-Eleven,32.17,+1 773-254-3030,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"4315 S Ashland Ave, Chicago, IL 60609-3140",S ASHLAND AVE,4315
164,Nesh Mediterranean Grill,18.65,+1 773-254-3663,unknown,"2230 S Ashland Ave, Chicago, IL 60608-5302",S ASHLAND AVE,2230
448,A Sweets Girl,35,+1 773-737-6161,unknown,"6854 S Ashland Ave, Chicago, IL 60636-3415",S ASHLAND AVE,6854
473,China Fan,40.26,+1 773-298-0964,unknown,"8316 S Ashland Ave, Chicago, IL 60620-4606",S ASHLAND AVE,8316
496,Yogurt Square,43.86,+1 773-646-1071,http://cateringbysteve.com/,"13200 S Baltimore Ave, Chicago, IL 60633-1473",S BALTIMORE AVE,13200
570,Joe's,21.01,+1 312-226-9697,unknown,"1836 S Blue Island Ave, Chicago, IL 60608-3013",S BLUE ISLAND AVE,1836
571,Fast & Fresh,45.27,+1 773-261-0419,unknown,"2462 S Blue Island Ave, Chicago, IL 60608-4938",S BLUE ISLAND AVE,2462
512,Caffe Moderno,31.15,+1 773-257-6539,https://restaurants.subway.com/united-states/il/chicago/1500-s-california-avenue?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=52827&utm_campaign=evergreen-2020&y_source=1_MTQ5MDY1MDUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1500 S California Avenue, Chicago, IL 60608",S CALIFORNIA AVE,1500
159,Big Dolphin,31.7,+1 773-475-7520,https://www.facebook.com/vistahermosaexpress2/,"2147 S California Ave, Chicago, IL 60608-3501",S CALIFORNIA AVE,2147
148,Robinson's Ribs,41.85,+1 773-927-8290,unknown,"2024 S California Ave, Chicago, IL 60608-2406",S CALIFORNIA AVE,2024
314,KAYBEE's Indian Flavor,47.16,+1 773-927-9228,unknown,"3901 S California Ave, Chicago, IL 60632-1807",S CALIFORNIA AVE,3901
836,The Woodlawn,44.84,+1 312-431-8850,http://www.jimmyjohns.com,"1101 S Canal St Ste 104, Chicago, IL 60607-4901",S CANAL ST,1101
